2026-09-13 14:44:47,740 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
2026-09-13 14:44:47,740 - nanochat.common - [33m[1mWARNING[0m - Peak flops undefined for: NVIDIA GeForce RTX 4060, MFU will show as 0%
wandb: Currently logged in as: sotirisfrost (sotirisfrost-lu) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: creating run
wandb: Tracking run with wandb version 0.21.3
wandb: Run data is saved locally in /home/s4597036/nanochat/wandb/run-20260913_144448-5ob9r06m
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run d4-pretrain-v2
wandb: ⭐️ View project at https://wandb.ai/sotirisfrost-lu/nanochat
wandb: 🚀 View run at https://wandb.ai/sotirisfrost-lu/nanochat/runs/5ob9r06m
W0913 14:45:26.819000 50594 .venv/lib/python3.10/site-packages/torch/_inductor/utils.py:1613] [0/0] Not enough SMs to use max_autotune_gemm mode

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA GeForce RTX 4060 | Peak FLOPS (BF16): inf
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 89 (bf16 supported))
jsonl log: /home/s4597036/nanochat/logs/base_train_d4-pretrain-v2_20260913_144451.jsonl
✓ Using Flash Attention 3: efficient, new and awesome.
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 4,
  "n_head": 2,
  "n_kv_head": 2,
  "n_embd": 256,
  "window_pattern": "L"
}
Parameter counts:
wte                     : 8,388,608
value_embeds            : 16,777,216
lm_head                 : 8,388,608
transformer_matrices    : 3,145,776
scalars                 : 34
total                   : 36,700,242
Estimated FLOPs per token: 9.437227e+07
Auto-computed optimal batch size: 262,144 tokens
Scaling LRs by 0.7071 for batch size 262,144 (reference: 524,288)
Scaling weight decay from 0.280000 to 1.889903 for depth 4
Scaling the LR for the AdamW parameters ∝1/√(256/768) = 1.732051
Calculated number of iterations from target data:param ratio: 528
Total number of training tokens: 138,412,032
Tokens : Scaling params ratio: 12.00
Total training FLOPs estimate: 1.306226e+16
Tokens / micro-batch / rank: 16 x 2048 = 32,768
Tokens / micro-batch: 32,768
Total batch size 262,144 => gradient accumulation steps: 8
Step 00000 | Validation bpb: 3.159565
step 00000/00528 (0.00%) | loss: 10.397289 | lrm: 0.03 | dt: 10052.09ms | tok/sec: 26,078 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/00528 (0.19%) | loss: 10.392388 | lrm: 0.05 | dt: 1151.03ms | tok/sec: 227,748 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00002/00528 (0.38%) | loss: 10.383659 | lrm: 0.07 | dt: 1132.87ms | tok/sec: 231,399 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00003/00528 (0.57%) | loss: 10.370637 | lrm: 0.10 | dt: 1130.48ms | tok/sec: 231,887 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00004/00528 (0.76%) | loss: 10.348934 | lrm: 0.12 | dt: 1130.95ms | tok/sec: 231,791 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00005/00528 (0.95%) | loss: 10.318040 | lrm: 0.15 | dt: 1132.11ms | tok/sec: 231,553 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00006/00528 (1.14%) | loss: 10.271395 | lrm: 0.17 | dt: 1137.06ms | tok/sec: 230,546 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.00m
step 00007/00528 (1.33%) | loss: 10.199629 | lrm: 0.20 | dt: 1130.83ms | tok/sec: 231,814 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.00m
step 00008/00528 (1.52%) | loss: 10.094891 | lrm: 0.23 | dt: 1135.27ms | tok/sec: 230,908 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.00m
step 00009/00528 (1.70%) | loss: 9.949348 | lrm: 0.25 | dt: 1135.69ms | tok/sec: 230,823 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.00m
step 00010/00528 (1.89%) | loss: 9.755085 | lrm: 0.28 | dt: 1134.44ms | tok/sec: 231,078 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 6 | total time: 0.00m
step 00034/00528 (6.44%) | loss: 6.588148 | lrm: 0.88 | dt: 1140.49ms | tok/sec: 229,851 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 19 | total time: 0.46m | eta: 9.4m
step 00035/00528 (6.63%) | loss: 6.548664 | lrm: 0.90 | dt: 1142.22ms | tok/sec: 229,503 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 19 | total time: 0.47m | eta: 9.4m
step 00036/00528 (6.82%) | loss: 6.506904 | lrm: 0.93 | dt: 1146.03ms | tok/sec: 228,741 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 20 | total time: 0.49m | eta: 9.3m
step 00037/00528 (7.01%) | loss: 6.462065 | lrm: 0.95 | dt: 1142.13ms | tok/sec: 229,521 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 20 | total time: 0.51m | eta: 9.3m
step 00038/00528 (7.20%) | loss: 6.413139 | lrm: 0.97 | dt: 1142.73ms | tok/sec: 229,400 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 21 | total time: 0.53m | eta: 9.3m
step 00039/00528 (7.39%) | loss: 6.384727 | lrm: 1.00 | dt: 1145.45ms | tok/sec: 228,856 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 21 | total time: 0.55m | eta: 9.3m
Step 00040 | Validation bpb: 1.819918
step 00040/00528 (7.58%) | loss: 6.338154 | lrm: 1.00 | dt: 1149.73ms | tok/sec: 228,003 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 22 | total time: 0.57m | eta: 9.3m
step 00041/00528 (7.77%) | loss: 6.303367 | lrm: 1.00 | dt: 1143.20ms | tok/sec: 229,307 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 22 | total time: 0.59m | eta: 9.3m
step 00042/00528 (7.95%) | loss: 6.269011 | lrm: 1.00 | dt: 1144.65ms | tok/sec: 229,017 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 23 | total time: 0.61m | eta: 9.2m
step 00043/00528 (8.14%) | loss: 6.238765 | lrm: 1.00 | dt: 1143.07ms | tok/sec: 229,333 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 23 | total time: 0.63m | eta: 9.2m
step 00044/00528 (8.33%) | loss: 6.209316 | lrm: 1.00 | dt: 1144.96ms | tok/sec: 228,954 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 24 | total time: 0.65m | eta: 9.2m
step 00045/00528 (8.52%) | loss: 6.176852 | lrm: 1.00 | dt: 1143.74ms | tok/sec: 229,198 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 24 | total time: 0.67m | eta: 9.2m
step 00046/00528 (8.71%) | loss: 6.147712 | lrm: 1.00 | dt: 1148.64ms | tok/sec: 228,220 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 25 | total time: 0.68m | eta: 9.2m
step 00047/00528 (8.90%) | loss: 6.117770 | lrm: 1.00 | dt: 1140.91ms | tok/sec: 229,768 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 25 | total time: 0.70m | eta: 9.1m
step 00048/00528 (9.09%) | loss: 6.096363 | lrm: 1.00 | dt: 1140.96ms | tok/sec: 229,756 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 26 | total time: 0.72m | eta: 9.1m
step 00049/00528 (9.28%) | loss: 6.070862 | lrm: 1.00 | dt: 1143.01ms | tok/sec: 229,345 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 27 | total time: 0.74m | eta: 9.1m
step 00050/00528 (9.47%) | loss: 6.048530 | lrm: 1.00 | dt: 1146.07ms | tok/sec: 228,732 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 27 | total time: 0.76m | eta: 9.1m
step 00051/00528 (9.66%) | loss: 6.035673 | lrm: 1.00 | dt: 1143.98ms | tok/sec: 229,150 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 28 | total time: 0.78m | eta: 9.1m
step 00052/00528 (9.85%) | loss: 6.011358 | lrm: 1.00 | dt: 1146.91ms | tok/sec: 228,565 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 28 | total time: 0.80m | eta: 9.1m
step 00053/00528 (10.04%) | loss: 5.986004 | lrm: 1.00 | dt: 1146.43ms | tok/sec: 228,662 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 29 | total time: 0.82m | eta: 9.0m
step 00054/00528 (10.23%) | loss: 5.965593 | lrm: 1.00 | dt: 1147.09ms | tok/sec: 228,529 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 29 | total time: 0.84m | eta: 9.0m
step 00055/00528 (10.42%) | loss: 5.931858 | lrm: 1.00 | dt: 1145.05ms | tok/sec: 228,937 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 30 | total time: 0.86m | eta: 9.0m
step 00056/00528 (10.61%) | loss: 5.903169 | lrm: 1.00 | dt: 1143.85ms | tok/sec: 229,177 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 30 | total time: 0.88m | eta: 9.0m
step 00057/00528 (10.80%) | loss: 5.883561 | lrm: 1.00 | dt: 1150.11ms | tok/sec: 227,928 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 31 | total time: 0.89m | eta: 9.0m
step 00058/00528 (10.98%) | loss: 5.858762 | lrm: 1.00 | dt: 1148.81ms | tok/sec: 228,188 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 31 | total time: 0.91m | eta: 8.9m
step 00059/00528 (11.17%) | loss: 5.848857 | lrm: 1.00 | dt: 1142.41ms | tok/sec: 229,466 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 32 | total time: 0.93m | eta: 8.9m
Step 00060 | Validation bpb: 1.716210
step 00060/00528 (11.36%) | loss: 5.838774 | lrm: 1.00 | dt: 1152.80ms | tok/sec: 227,396 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 32 | total time: 0.95m | eta: 8.9m
step 00061/00528 (11.55%) | loss: 5.812626 | lrm: 1.00 | dt: 1150.31ms | tok/sec: 227,890 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 33 | total time: 0.97m | eta: 8.9m
step 00062/00528 (11.74%) | loss: 5.796250 | lrm: 1.00 | dt: 1143.41ms | tok/sec: 229,265 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 33 | total time: 0.99m | eta: 8.9m
step 00063/00528 (11.93%) | loss: 5.784331 | lrm: 1.00 | dt: 1143.67ms | tok/sec: 229,212 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 34 | total time: 1.01m | eta: 8.9m
step 00064/00528 (12.12%) | loss: 5.762569 | lrm: 1.00 | dt: 1140.47ms | tok/sec: 229,855 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 34 | total time: 1.03m | eta: 8.8m
step 00065/00528 (12.31%) | loss: 5.744437 | lrm: 1.00 | dt: 1148.26ms | tok/sec: 228,297 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 35 | total time: 1.05m | eta: 8.8m
step 00066/00528 (12.50%) | loss: 5.723760 | lrm: 1.00 | dt: 1143.99ms | tok/sec: 229,148 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 35 | total time: 1.07m | eta: 8.8m
step 00067/00528 (12.69%) | loss: 5.721459 | lrm: 1.00 | dt: 1144.07ms | tok/sec: 229,132 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 36 | total time: 1.09m | eta: 8.8m
step 00068/00528 (12.88%) | loss: 5.698789 | lrm: 1.00 | dt: 1145.19ms | tok/sec: 228,909 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 36 | total time: 1.10m | eta: 8.8m
step 00069/00528 (13.07%) | loss: 5.678354 | lrm: 1.00 | dt: 1145.14ms | tok/sec: 228,919 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 37 | total time: 1.12m | eta: 8.7m
step 00070/00528 (13.26%) | loss: 5.667715 | lrm: 1.00 | dt: 1146.64ms | tok/sec: 228,618 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 37 | total time: 1.14m | eta: 8.7m
step 00071/00528 (13.45%) | loss: 5.647159 | lrm: 1.00 | dt: 1145.85ms | tok/sec: 228,777 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 38 | total time: 1.16m | eta: 8.7m
step 00072/00528 (13.64%) | loss: 5.628780 | lrm: 1.00 | dt: 1146.33ms | tok/sec: 228,681 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 38 | total time: 1.18m | eta: 8.7m
step 00073/00528 (13.83%) | loss: 5.619972 | lrm: 1.00 | dt: 1141.18ms | tok/sec: 229,713 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 39 | total time: 1.20m | eta: 8.7m
step 00074/00528 (14.02%) | loss: 5.605306 | lrm: 1.00 | dt: 1141.67ms | tok/sec: 229,613 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 39 | total time: 1.22m | eta: 8.6m
step 00075/00528 (14.20%) | loss: 5.582976 | lrm: 1.00 | dt: 1143.88ms | tok/sec: 229,171 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 40 | total time: 1.24m | eta: 8.6m
step 00076/00528 (14.39%) | loss: 5.576034 | lrm: 1.00 | dt: 1144.36ms | tok/sec: 229,074 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 40 | total time: 1.26m | eta: 8.6m
step 00077/00528 (14.58%) | loss: 5.568689 | lrm: 1.00 | dt: 1146.00ms | tok/sec: 228,747 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 41 | total time: 1.28m | eta: 8.6m
step 00078/00528 (14.77%) | loss: 5.554567 | lrm: 1.00 | dt: 1146.80ms | tok/sec: 228,586 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 41 | total time: 1.30m | eta: 8.6m
step 00079/00528 (14.96%) | loss: 5.538865 | lrm: 1.00 | dt: 1148.73ms | tok/sec: 228,202 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 42 | total time: 1.31m | eta: 8.6m
Step 00080 | Validation bpb: 1.629088
step 00080/00528 (15.15%) | loss: 5.523399 | lrm: 1.00 | dt: 1157.12ms | tok/sec: 226,549 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 42 | total time: 1.33m | eta: 8.5m
step 00081/00528 (15.34%) | loss: 5.503378 | lrm: 1.00 | dt: 1146.08ms | tok/sec: 228,730 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 43 | total time: 1.35m | eta: 8.5m
2026-09-13 14:47:56,422 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Saved model parameters to: /home/s4597036/scratch/nanochat/base_checkpoints/d4-L/model_000100.pt
2026-09-13 14:47:56,423 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Saved metadata to: /home/s4597036/scratch/nanochat/base_checkpoints/d4-L/meta_000100.json
2026-09-13 14:47:57,466 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Saved optimizer state to: /home/s4597036/scratch/nanochat/base_checkpoints/d4-L/optim_000100_rank0.pt
step 00082/00528 (15.53%) | loss: 5.477984 | lrm: 1.00 | dt: 1145.40ms | tok/sec: 228,867 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 43 | total time: 1.37m | eta: 8.5m
step 00083/00528 (15.72%) | loss: 5.461594 | lrm: 1.00 | dt: 1143.88ms | tok/sec: 229,171 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 43 | total time: 1.39m | eta: 8.5m
step 00084/00528 (15.91%) | loss: 5.457961 | lrm: 1.00 | dt: 1145.39ms | tok/sec: 228,867 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 44 | total time: 1.41m | eta: 8.5m
step 00085/00528 (16.10%) | loss: 5.446582 | lrm: 1.00 | dt: 1146.47ms | tok/sec: 228,653 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 44 | total time: 1.43m | eta: 8.4m
step 00086/00528 (16.29%) | loss: 5.430914 | lrm: 1.00 | dt: 1143.64ms | tok/sec: 229,218 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 45 | total time: 1.45m | eta: 8.4m
step 00087/00528 (16.48%) | loss: 5.420868 | lrm: 1.00 | dt: 1145.19ms | tok/sec: 228,909 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 45 | total time: 1.47m | eta: 8.4m
