2026-09-13 15:25:17,330 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
2026-09-13 15:25:17,330 - nanochat.common - [33m[1mWARNING[0m - Peak flops undefined for: NVIDIA GeForce RTX 4060, MFU will show as 0%
wandb: Currently logged in as: sotirisfrost (sotirisfrost-lu) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: creating run
wandb: Tracking run with wandb version 0.21.3
wandb: Run data is saved locally in /home/s4597036/nanochat/wandb/run-20260913_152517-51529fyj
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run d4L-sft
wandb: ⭐️ View project at https://wandb.ai/sotirisfrost-lu/nanochat-sft
wandb: 🚀 View run at https://wandb.ai/sotirisfrost-lu/nanochat-sft/runs/51529fyj
2026-09-13 15:25:18,644 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Loading model from /home/s4597036/scratch/nanochat/chatsft_checkpoints/d4L-midtrain with step 464
2026-09-13 15:25:18,753 - nanochat.checkpoint_manager - [32m[1mINFO[0m - Building model with config: {'sequence_len': 2048, 'vocab_size': 32768, 'n_layer': 4, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'L'}
Autodetected device type: cuda
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 89 (bf16 supported))
GPU: NVIDIA GeForce RTX 4060 | Peak FLOPS (BF16): inf
Inherited max_seq_len=2048 from pretrained checkpoint
Using device_batch_size=8
Inherited total_batch_size=524288 from pretrained checkpoint
Inherited embedding_lr=0.3 from pretrained checkpoint
Inherited unembedding_lr=0.004 from pretrained checkpoint
Inherited matrix_lr=0.02 from pretrained checkpoint
Tokens / micro-batch / rank: 8 x 2048 = 16,384
Tokens / micro-batch: 16,384
Total batch size 524,288 => gradient accumulation steps: 32
Scaling the LR for the AdamW parameters ∝1/√(256/768) = 1.732051
Training mixture [sft]: 460,341 rows (MMLU x3, GSM8K x4)
Step 00000 | Validation bpb: 2.7106
step 00001 (0.15%) | loss: 4.522143 | lrm: 1.00 | dt: 4717.07ms | tok/sec: 111,146 | mfu: 0.00 | epoch: 1 | total time: 0.00m
step 00102 (14.22%) | loss: 2.469979 | lrm: 1.00 | dt: 2322.51ms | tok/sec: 225,741 | mfu: 0.00 | epoch: 1 | total time: 3.55m
step 00103 (14.35%) | loss: 2.492906 | lrm: 1.00 | dt: 2326.11ms | tok/sec: 225,392 | mfu: 0.00 | epoch: 1 | total time: 3.59m
step 00104 (14.48%) | loss: 2.509836 | lrm: 1.00 | dt: 2320.08ms | tok/sec: 225,978 | mfu: 0.00 | epoch: 1 | total time: 3.63m
step 00105 (14.61%) | loss: 2.518295 | lrm: 1.00 | dt: 2319.36ms | tok/sec: 226,048 | mfu: 0.00 | epoch: 1 | total time: 3.67m
step 00106 (14.75%) | loss: 2.493298 | lrm: 1.00 | dt: 2322.85ms | tok/sec: 225,708 | mfu: 0.00 | epoch: 1 | total time: 3.71m
step 00107 (14.89%) | loss: 2.511441 | lrm: 1.00 | dt: 2325.03ms | tok/sec: 225,497 | mfu: 0.00 | epoch: 1 | total time: 3.74m
step 00108 (15.03%) | loss: 2.525497 | lrm: 1.00 | dt: 2314.20ms | tok/sec: 226,552 | mfu: 0.00 | epoch: 1 | total time: 3.78m
step 00109 (15.17%) | loss: 2.534082 | lrm: 1.00 | dt: 2322.22ms | tok/sec: 225,770 | mfu: 0.00 | epoch: 1 | total time: 3.82m
step 00110 (15.31%) | loss: 2.507664 | lrm: 1.00 | dt: 2320.51ms | tok/sec: 225,936 | mfu: 0.00 | epoch: 1 | total time: 3.86m
step 00111 (15.45%) | loss: 2.510364 | lrm: 1.00 | dt: 2328.66ms | tok/sec: 225,146 | mfu: 0.00 | epoch: 1 | total time: 3.90m
step 00112 (15.58%) | loss: 2.503783 | lrm: 1.00 | dt: 2321.88ms | tok/sec: 225,803 | mfu: 0.00 | epoch: 1 | total time: 3.94m
step 00113 (15.72%) | loss: 2.491829 | lrm: 1.00 | dt: 2324.10ms | tok/sec: 225,587 | mfu: 0.00 | epoch: 1 | total time: 3.98m
step 00114 (15.87%) | loss: 2.493126 | lrm: 1.00 | dt: 2319.52ms | tok/sec: 226,032 | mfu: 0.00 | epoch: 1 | total time: 4.01m
step 00115 (16.00%) | loss: 2.453884 | lrm: 1.00 | dt: 2325.82ms | tok/sec: 225,420 | mfu: 0.00 | epoch: 1 | total time: 4.05m
step 00116 (16.14%) | loss: 2.465272 | lrm: 1.00 | dt: 2318.17ms | tok/sec: 226,164 | mfu: 0.00 | epoch: 1 | total time: 4.09m
step 00117 (16.28%) | loss: 2.438967 | lrm: 1.00 | dt: 2327.86ms | tok/sec: 225,223 | mfu: 0.00 | epoch: 1 | total time: 4.13m
step 00118 (16.42%) | loss: 2.432897 | lrm: 1.00 | dt: 2323.13ms | tok/sec: 225,681 | mfu: 0.00 | epoch: 1 | total time: 4.17m
step 00119 (16.56%) | loss: 2.432574 | lrm: 1.00 | dt: 2329.08ms | tok/sec: 225,104 | mfu: 0.00 | epoch: 1 | total time: 4.21m
step 00120 (16.69%) | loss: 2.438101 | lrm: 1.00 | dt: 2325.28ms | tok/sec: 225,473 | mfu: 0.00 | epoch: 1 | total time: 4.25m
step 00121 (16.83%) | loss: 2.424517 | lrm: 1.00 | dt: 2324.34ms | tok/sec: 225,564 | mfu: 0.00 | epoch: 1 | total time: 4.29m
step 00122 (16.98%) | loss: 2.438444 | lrm: 1.00 | dt: 2318.89ms | tok/sec: 226,094 | mfu: 0.00 | epoch: 1 | total time: 4.32m
step 00123 (17.12%) | loss: 2.441157 | lrm: 1.00 | dt: 2323.71ms | tok/sec: 225,625 | mfu: 0.00 | epoch: 1 | total time: 4.36m
step 00124 (17.27%) | loss: 2.467867 | lrm: 1.00 | dt: 2324.00ms | tok/sec: 225,597 | mfu: 0.00 | epoch: 1 | total time: 4.40m
step 00125 (17.41%) | loss: 2.486391 | lrm: 1.00 | dt: 2324.08ms | tok/sec: 225,589 | mfu: 0.00 | epoch: 1 | total time: 4.44m
step 00126 (17.55%) | loss: 2.479871 | lrm: 1.00 | dt: 2323.16ms | tok/sec: 225,678 | mfu: 0.00 | epoch: 1 | total time: 4.48m
step 00127 (17.68%) | loss: 2.465395 | lrm: 1.00 | dt: 2325.14ms | tok/sec: 225,486 | mfu: 0.00 | epoch: 1 | total time: 4.52m
step 00128 (17.82%) | loss: 2.475452 | lrm: 1.00 | dt: 2328.38ms | tok/sec: 225,173 | mfu: 0.00 | epoch: 1 | total time: 4.56m
step 00129 (17.96%) | loss: 2.481367 | lrm: 1.00 | dt: 2324.72ms | tok/sec: 225,527 | mfu: 0.00 | epoch: 1 | total time: 4.60m
step 00130 (18.10%) | loss: 2.462440 | lrm: 1.00 | dt: 2324.26ms | tok/sec: 225,572 | mfu: 0.00 | epoch: 1 | total time: 4.63m
step 00131 (18.23%) | loss: 2.427089 | lrm: 1.00 | dt: 2322.63ms | tok/sec: 225,730 | mfu: 0.00 | epoch: 1 | total time: 4.67m
step 00132 (18.37%) | loss: 2.420493 | lrm: 1.00 | dt: 2321.64ms | tok/sec: 225,826 | mfu: 0.00 | epoch: 1 | total time: 4.71m
step 00133 (18.51%) | loss: 2.417131 | lrm: 1.00 | dt: 2324.63ms | tok/sec: 225,536 | mfu: 0.00 | epoch: 1 | total time: 4.75m
step 00134 (18.64%) | loss: 2.418132 | lrm: 1.00 | dt: 2321.43ms | tok/sec: 225,846 | mfu: 0.00 | epoch: 1 | total time: 4.79m
step 00135 (18.78%) | loss: 2.404390 | lrm: 1.00 | dt: 2327.92ms | tok/sec: 225,217 | mfu: 0.00 | epoch: 1 | total time: 4.83m
step 00136 (18.91%) | loss: 2.405594 | lrm: 1.00 | dt: 2321.99ms | tok/sec: 225,792 | mfu: 0.00 | epoch: 1 | total time: 4.87m
step 00137 (19.06%) | loss: 2.377607 | lrm: 1.00 | dt: 2329.69ms | tok/sec: 225,046 | mfu: 0.00 | epoch: 1 | total time: 4.91m
step 00138 (19.19%) | loss: 2.375931 | lrm: 1.00 | dt: 2321.94ms | tok/sec: 225,797 | mfu: 0.00 | epoch: 1 | total time: 4.94m
step 00139 (19.31%) | loss: 2.354071 | lrm: 1.00 | dt: 2325.64ms | tok/sec: 225,437 | mfu: 0.00 | epoch: 1 | total time: 4.98m
step 00140 (19.45%) | loss: 2.382239 | lrm: 1.00 | dt: 2321.93ms | tok/sec: 225,798 | mfu: 0.00 | epoch: 1 | total time: 5.02m
step 00141 (19.60%) | loss: 2.371168 | lrm: 1.00 | dt: 2328.17ms | tok/sec: 225,193 | mfu: 0.00 | epoch: 1 | total time: 5.06m
step 00142 (19.73%) | loss: 2.358788 | lrm: 1.00 | dt: 2327.51ms | tok/sec: 225,256 | mfu: 0.00 | epoch: 1 | total time: 5.10m
step 00143 (19.87%) | loss: 2.334817 | lrm: 1.00 | dt: 2326.05ms | tok/sec: 225,398 | mfu: 0.00 | epoch: 1 | total time: 5.14m
step 00144 (20.01%) | loss: 2.345355 | lrm: 1.00 | dt: 2322.97ms | tok/sec: 225,696 | mfu: 0.00 | epoch: 1 | total time: 5.18m
step 00145 (20.13%) | loss: 2.312716 | lrm: 1.00 | dt: 2331.51ms | tok/sec: 224,870 | mfu: 0.00 | epoch: 1 | total time: 5.22m
